ALT	Caption	Comments Count	Dimensions Height	Dimensions Width	Display URL	Comment	Hashtags/1	Hashtags/2	Hashtags/3	Hashtags/4	ID	Input URL	Is Sponsored	Latest Comments Id	Latest Comments Owner ID	Latest Comments Owner Profile Pic Url	Latest Comments Owner Username	Music Info Artist Name	Music Info Audio ID	Owner Username	Owner ID	Product Type	Location ID	Location Name	Timestamp
Photo by Haldiram’s Nagpur in India. May be a cartoon of one or more people, bread, poster, pie and text.	"Phela roza mubarak!
 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #ramadan #ramadan2025"	4	1349	1080	https://instagram.fvga2-2.fna.fbcdn.net/v/t51.2885-15/481998998_18488823469015444_2985357818410068994_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fvga2-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHUtorXV9t9s1P3q-WJeIb90CAm-L4jGSrrJqwozIHQBtlg0D-vSOGbw7zUbaovNL0&_nc_ohc=uBkofdc5KlkQ7kNvwFyvVzJ&_nc_gid=HnCbijmb1eiL4YzdWpAaXw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfH1HWx-vI5DrbGyaHRAkTn3PwggWMXSgMQIQ8yUMDA7nQ&oe=680BCB84&_nc_sid=10d13b	❤️	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3578749502416594955	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17857235595326126	3183051093	https://instagram.fvga2-5.fna.fbcdn.net/v/t51.2885-19/311868118_5514201858698807_5945819607204959249_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fvga2-5.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHUtorXV9t9s1P3q-WJeIb90CAm-L4jGSrrJqwozIHQBtlg0D-vSOGbw7zUbaovNL0&_nc_ohc=-foucCo4xfsQ7kNvwG05-1K&_nc_gid=HnCbijmb1eiL4YzdWpAaXw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFn1z1Ui8GLjfa6lWHI6mWedpzMi13Zn5YgIF49n_LAag&oe=680BC1B3&_nc_sid=10d13b	saaaajid			haldirams_nagpur	1460559443		109524955741121	India	2025-03-01T14:43:27.000Z
	"Gaadi chale na chale, snacking chalti rahegi!
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #road #roadtrip #roadtrippin #roadtrip"	0	1136	640	https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/480805901_2109192822859717_3881789966710878292_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFvWGWafVF-rDtLtXmRgeM5M3HcUd1LcwEiYUCIhFERvOiQ95mLSlhat9yFp-6Lg90&_nc_ohc=e61nGpNF5v8Q7kNvwHMeQbS&_nc_gid=jLH2EDGZ5581L1YxYJuFcg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfH3uh46zFE73_3YpB07x4caO5bePKq1sli0LQEoPThw7A&oe=680BDA9A&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3572930430307399806	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE					haldirams_nagpur	1140265760915192	haldirams_nagpur	1460559443	clips			2025-02-21T14:03:31.000Z
Photo by Haldiram’s Nagpur on February 22, 2025. May be an image of 3 people, fig and text that says 'Haldiram's TASTE 0 OF RADITION #BadePyaarSeBanayaHai'.	"Anjeer Dryfruit Burfee #BadePyaarSeBanayaHai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #anjeer #anjeerburfee #figs"	3	1349	1080	https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/481570844_18487537819015444_7096056717377585332_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEiZrsUt5lzJxWdlADjilJT2S7h883XEd3dED7j7REPkCj8FfDffwZv19yNRMVJstQ&_nc_ohc=KEMioqCMVJEQ7kNvwEDM8oH&_nc_gid=pXXLG4LA_BQlcDIq94zo7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFGVT7bE-vuyVG5Y_yxX2IfuqF73HV4qipN-rHNrQ18Fg&oe=680BE1C1&_nc_sid=10d13b	Superb fig burfi	haldirams	haldiramsnagpur	bhujia	saltedpopcorn	3573686043551245944	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18033072740305596	72120151842	https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/476421805_2046259995796889_2400023088581857225_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEiZrsUt5lzJxWdlADjilJT2S7h883XEd3dED7j7REPkCj8FfDffwZv19yNRMVJstQ&_nc_ohc=Ozjucft1_jEQ7kNvwFy6yfo&_nc_gid=pXXLG4LA_BQlcDIq94zo7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE8bULxqlQ6PSDkuIS8-2ImV3aJ5wQNr-zn9w-BJBkCew&oe=680BD4AB&_nc_sid=10d13b	priya.kamra_			haldirams_nagpur	1460559443				2025-02-22T15:03:16.000Z
Photo by Haldiram’s Nagpur in India. May be a meme of screen, poster and text that says 'Haldiram's ASTEOFTRADITION C Champions Trophy 241 (49.4) 244/4 (42.3) O Pakistan India Ek Chiku ne poore desh ka mood meetha kar diya!'.	"#TeamIndia ko match AUR dil dono jeetne ki badhai ❤️
 
 #indvspak #viratkohli #ChampionsTrophy #ICC"	1	1349	1080	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/481756174_18487897927015444_36661983971799310_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHcZbv8UH7F99O9tRCME98YpNtEM55foUBSoMC2aPnH-BQBHZO50vi-Rt-5JX3g8XnBnekn0H973C0BTchNNZlJ&_nc_ohc=mLIe8gRJlpgQ7kNvwGGJpPA&_nc_gid=SDtsRDGkIOTgceymmSXrVg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEATfo7maQEGwAIX1jikpU9aecAi97UukQh4ydauB6U9g&oe=680BBD85&_nc_sid=10d13b	Hip hip hurray	indvspak	viratkohli	ChampionsTrophy	ICC	3575070631955602099	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18059585774065721	72120151842	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/476421805_2046259995796889_2400023088581857225_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHcZbv8UH7F99O9tRCME98YpNtEM55foUBSoMC2aPnH-BQBHZO50vi-Rt-5JX3g8XnBnekn0H973C0BTchNNZlJ&_nc_ohc=Ozjucft1_jEQ7kNvwGIgE6V&_nc_gid=SDtsRDGkIOTgceymmSXrVg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFzsuDTaKa6VPHaDEP7rqgspp6oumWG9SB7OWtJU7HUdg&oe=680BD4AB&_nc_sid=10d13b	priya.kamra_			haldirams_nagpur	1460559443		109524955741121	India	2025-02-24T12:54:11.000Z
Photo by Haldiram’s Nagpur on March 06, 2025. May be an image of text that says 'Haldiram's TASTE TRADITION CONTEST ALERT Share apne Holi waale meethe moments and win humari taraf se Holi waali homecoming Stand a chance to win a grand holi hamper Tell usi ir in the comments!'.	"Contest Alert ✨
 
 Celebrate the spirit of Holi with us! Share your Holi Wale Meethe Moments and stand a chance to win an amazing Holi Homecoming Hamper 
 
 Here’s how to enter:
 
 Comment with your favorite Holi story
 Tag your friends
 Follow us
 Share it on your story and tag us! 
 
 #haldirams #haldiramsnagpur #contest #contestalert #contestwinner #contestalertindia #contesttime #contestgram #contestentry #contestindia #contestprep #contestday #contestoftheday #fyp #holiwaalihomecoming"	131	1349	1080	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/483468227_18489856282015444_3376205806681366647_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGvCyIJLAIq04-csWtjTedZ9Cqu4CCx-dlFD9_vqUODppj-LhL5HFp9Mq9WP0YIRGE0LE1cJWrwvPApyYVlddOk&_nc_ohc=16cV9w7LEKcQ7kNvwFrljpx&_nc_gid=FNezByT6Ay_kKzJ9QD750g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfER3ugafmIOYv2byU3L6aJe7g6s7zpHl5K9tqTU4nlGuA&oe=680BE23A&_nc_sid=10d13b	Eagerly waiting for result biggest wish to win @haldirams_nagpur	haldiramsnagpur	contest	contestalert	contestwinner	3582423022499966109	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18069971080867522	3032058130	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-19/454654564_1695689107937527_5666583291681310293_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGvCyIJLAIq04-csWtjTedZ9Cqu4CCx-dlFD9_vqUODppj-LhL5HFp9Mq9WP0YIRGE0LE1cJWrwvPApyYVlddOk&_nc_ohc=epJIN3Hx6LIQ7kNvwEqrYv3&_nc_gid=FNezByT6Ay_kKzJ9QD750g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGmLZzp0XQtYaXTb5gRxUVjT_k_lhcBExa73ZFCH68IDQ&oe=680BC104&_nc_sid=10d13b	mona_vallecha			haldirams_nagpur	1460559443				2025-03-06T16:22:05.000Z
Photo by Haldiram’s Nagpur in India. May be an image of ‎2 people, temple and ‎text that says '‎Haldiram's FAST AST TRADITION TASTEOFTHADITION ع Aapki Mahashivratri mangal aur mithaas se bhari ho!‎'‎‎.	"Mahashivratri ka mahaparv aapke aur aapke apnon ke liye dher saari khushiyan laaye 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #shiva #mahashivratri #shivratri #Mahashivratri2025 #LordShiva #Shivratripuja #Bholenath #HarHarMahadev #Shankar"	5	1349	1080	https://instagram.fdel74-1.fna.fbcdn.net/v/t51.2885-15/482114585_18488094400015444_3577350576993750887_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fdel74-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGInjbY3_yRtSQ56VXLMlL_aLGCVqRIDxSJdYFuDR8g4F7b0qMEq97EnpGGVaJ6yZw&_nc_ohc=ryYGUZ-bCWwQ7kNvwEZ5veW&_nc_gid=6LvVsgIhrMd_fDvP6Pgo3Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGfko8COst9lkc22xjHaEyAWTwpvAivNSbgTeNtep1hCA&oe=680BABD8&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3576206124126584063	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18072138112747961	65973044707	https://instagram.fdel74-1.fna.fbcdn.net/v/t51.2885-19/476483709_485096054394535_5370825515191366288_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fdel74-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGInjbY3_yRtSQ56VXLMlL_aLGCVqRIDxSJdYFuDR8g4F7b0qMEq97EnpGGVaJ6yZw&_nc_ohc=5scvWi-IywQQ7kNvwGvWYBL&_nc_gid=6LvVsgIhrMd_fDvP6Pgo3Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFMfWbZzx0zy5Gbk_qJFTlElU_FKJ395ykIGCSMjaw5uw&oe=680BD86B&_nc_sid=10d13b	gauta_msarrate777			haldirams_nagpur	1460559443		109524955741121	India	2025-02-26T02:30:00.000Z
Photo by Haldiram’s Nagpur in India. May be an image of mango, condiment, durian, vegetable, plantains, wafer and text that says 'Haldiram's ASTE TASTEOFTHADITION E THADITION THADITIO #BadePyaarSeBanayaHai 本'.	"Weekend aane wala hai, binge watch ke liye chips #BadePyaarSeBanayaHai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #chips #potatochips"	2	1349	1080	https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/481881532_18488638618015444_5208954434710358426_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHtDlVNosP4yfCSuMxXxOf0TNbhzUy0v25BOFf7sEmAXf7Cc8knvn9nOm04ZCU6DFyS1nQ9HpS02GTapZqDKOXj&_nc_ohc=czxHY-72eEgQ7kNvwHlMrzV&_nc_gid=4gTNM3e4dhjETFOmQTscoQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfH9KYMBBPEDnd1pOKyx_Usfxd4XHm6CyfCg26w9t5nU7A&oe=680BDC0A&_nc_sid=10d13b	Crunchy	haldirams	haldiramsnagpur	bhujia	saltedpopcorn	3578021462132764000	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18059767418478881	72120151842	https://scontent-den2-1.cdninstagram.com/v/t51.2885-19/476421805_2046259995796889_2400023088581857225_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHtDlVNosP4yfCSuMxXxOf0TNbhzUy0v25BOFf7sEmAXf7Cc8knvn9nOm04ZCU6DFyS1nQ9HpS02GTapZqDKOXj&_nc_ohc=Ozjucft1_jEQ7kNvwER4AWa&_nc_gid=4gTNM3e4dhjETFOmQTscoQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfG2rfPip6eqsLf7v3V11irRCXmDqQemkgOvf_LCvtENaA&oe=680BD4AB&_nc_sid=10d13b	priya.kamra_			haldirams_nagpur	1460559443		109524955741121	India	2025-02-28T14:36:58.000Z
	"Jo bhi khayega, Agra ka ho jayega
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #agra #agrapetha #petha"	0	1136	640	https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/480327622_2348318628879945_7589511783015881768_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFlXycNCdYbcCQf-D6ZJ6OguorJpRTiD4xf_dF30M2es2OgVXgBOeKIoHQoSRr8ux4&_nc_ohc=yqUGw3KhQp4Q7kNvwF-CYDG&_nc_gid=QxmjIJGlCyTBYCkXZBWAqA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFtuM-gYMn4aPPlIaTi4wlnsQR_VbMLHqsrKJnamM-8SQ&oe=680BD97D&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3572225896311959332	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE					haldirams_nagpur	1.72161E+15	haldirams_nagpur	1460559443	clips	222025060	Agra, Uttar Pradesh	2025-02-20T14:42:49.000Z
	"The right way to propose, take notes kids 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	3	1136	640	https://scontent-phx1-1.cdninstagram.com/v/t51.2885-15/475317818_620013060824884_7441438199095951592_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGMLaNeT6IJMxXAEC0bcw2HZYRX0EfEyKwWtbwcoFTsDAwLSRe483xa_aEdCb9vKIibrgYOwRJbW5zPnu848HgE&_nc_ohc=pmbqHay0e8kQ7kNvwGQTUfa&_nc_gid=wBxiXbNpjuiq6YMMWptong&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGzUNwgJ7FFilaFD0YkGReqW07Fym1LYGOMiuYq0NNJLQ&oe=680BD28F&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3563301321549597772	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18032164334263639	5993369256	https://scontent-phx1-1.cdninstagram.com/v/t51.2885-19/485617711_1631495657547435_8448770450092322098_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGMLaNeT6IJMxXAEC0bcw2HZYRX0EfEyKwWtbwcoFTsDAwLSRe483xa_aEdCb9vKIibrgYOwRJbW5zPnu848HgE&_nc_ohc=HKUg4fm8i4YQ7kNvwH7JLFZ&_nc_gid=wBxiXbNpjuiq6YMMWptong&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHIrQpMHhAkqe6e7XvGuH0dvCiDUKggjuk51q3UmY5Tlw&oe=680BD0C9&_nc_sid=10d13b	jab_rr_	Vishal & Shekhar, Shekhar Ravjiani, Salim Sadruddin Merchant, Neeti Mohan	386307448838867	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-08T07:11:33.000Z
Photo by Haldiram’s Nagpur on February 16, 2025. May be a cartoon of minions, lego, banana, outdoors and text that says 'Haldiram's AST TASTEOFTHADITION 0 F THADITION ITV #BadePyaarSeBanayaHai'.	"Banana chips #BadePyaarSeBanayaHai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #picnic #picnicdate"	2	1349	1080	https://instagram.fadd2-1.fna.fbcdn.net/v/t51.2885-15/479499583_18486447391015444_8953577215733967978_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadd2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGnfNSjgqd0nOZPISe8zxBNQ7pibnPJlFlaSw1rQKgiiVgKKfzZpiVahw_oC2v1DCY&_nc_ohc=ds7dKWh4tnwQ7kNvwFrjSTb&_nc_gid=ekSbkHvkISAzHYqrJN83Zw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEE5oReBUIO58PnYTd3chrcCCxh081K-WYjj5rT-PyOIQ&oe=680BCE1D&_nc_sid=10d13b	testy byutiful	haldirams	haldiramsnagpur	bhujia	saltedpopcorn	3569331356899371234	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17939691875972657	49299212848	https://instagram.fadd2-1.fna.fbcdn.net/v/t51.2885-19/429331155_720107996587532_8841209748689106469_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fadd2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGnfNSjgqd0nOZPISe8zxBNQ7pibnPJlFlaSw1rQKgiiVgKKfzZpiVahw_oC2v1DCY&_nc_ohc=pYJPoNAxAT0Q7kNvwEiB_UJ&_nc_gid=ekSbkHvkISAzHYqrJN83Zw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFPLeyiNVozQ3Fu7BjiYHodc0mzrmubOKQhbeXfPsZzMA&oe=680BBB8D&_nc_sid=10d13b	kamlesh_2385			haldirams_nagpur	1460559443				2025-02-16T14:51:16.000Z
	"Do dil, ek picnic basket! 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #picnic #picnicdate"	2	1136	640	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/477356847_1133702928537197_403666779217044327_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGH7YaLkzx7_XyjG-nn8m8Ba3oi4_QMffd822TqVZphXGWsPJ2UP4c1eOEfwSAw-dw-Tf-V8CcxBxD_DDMkeyhD&_nc_ohc=vt6hqQbiZRQQ7kNvwHYBC7q&_nc_gid=q7cPXMJJNKQkEp8oRDwd-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHhuCIM3rgDZwYzF3pRfNZVBAZHv1IcSurO_ydzGqnBwg&oe=680BD996&_nc_sid=10d13b	testy	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3568557813811027136	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17849906544403954	49299212848	https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/429331155_720107996587532_8841209748689106469_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGH7YaLkzx7_XyjG-nn8m8Ba3oi4_QMffd822TqVZphXGWsPJ2UP4c1eOEfwSAw-dw-Tf-V8CcxBxD_DDMkeyhD&_nc_ohc=pYJPoNAxAT0Q7kNvwGGHY77&_nc_gid=q7cPXMJJNKQkEp8oRDwd-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGBQ_Hxxqmi-tFkK75siyEeoIFunrvwlZMzy7TzM3QqCw&oe=680BBB8D&_nc_sid=10d13b	kamlesh_2385	Monali Thakur	389393641600048	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-15T13:18:39.000Z
	"What makes you go 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun #Kissday
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	2	1136	640	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/479389487_3840238656306017_2250195389868172656_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHa5WhTqyHHmSCLCmptKirwI9dwGikMRKLTvF4S9aWNlIBeoHzCj-iawjxSJfj3TsZTqJAQ-43AVMFTBDkT1db1&_nc_ohc=a3x6vuZ0Z4wQ7kNvwEi4ENR&_nc_gid=rB78S5fcVaxhuOIBiks0mQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFM79g__p3T_OakJCf6jIY77B-V_tKHVHbASQ98iIIb_w&oe=680BBA28&_nc_sid=10d13b	my favorite products	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3567113897278613440	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18257989276274497	49299212848	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-19/429331155_720107996587532_8841209748689106469_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHa5WhTqyHHmSCLCmptKirwI9dwGikMRKLTvF4S9aWNlIBeoHzCj-iawjxSJfj3TsZTqJAQ-43AVMFTBDkT1db1&_nc_ohc=pYJPoNAxAT0Q7kNvwEeTaKY&_nc_gid=rB78S5fcVaxhuOIBiks0mQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHeI3xIs3CN0yyTnekKxC9opcdAtG2JZXRA-CN_saRBxw&oe=680BBB8D&_nc_sid=10d13b	kamlesh_2385	haldirams_nagpur	2149003248893178	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-13T13:27:21.000Z
Photo by Haldiram’s Nagpur on February 11, 2025. May be an image of candy, wafer, poster and text.	"Pakka Pomise 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun #PromiseDay
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	2	1350	1080	https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-15/476871309_18485531083015444_2227673242817307886_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QElqDpBU-s5EVlluTyYN29_mII7acKvo4wt6vxMy3wM09LKkQMPDSRCqBeZ17M4Ofo&_nc_ohc=pFDuHH_dpegQ7kNvwGUc0l1&_nc_gid=sajC8iAewFY3pQHkhf6ORg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEBMBAsU1aUL9BTjxUhulvx-UmQQA3wCoK86925BUE3LA&oe=680BD172&_nc_sid=10d13b	Best sweets but disappoint for delivery	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3565701452790159590	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18045085115262510	50714476857	https://instagram.fagc3-1.fna.fbcdn.net/v/t51.2885-19/458579125_1580151626214537_5257043536421505554_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QElqDpBU-s5EVlluTyYN29_mII7acKvo4wt6vxMy3wM09LKkQMPDSRCqBeZ17M4Ofo&_nc_ohc=zLBlCgoY9N0Q7kNvwGPulzz&_nc_gid=sajC8iAewFY3pQHkhf6ORg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGjqud0goywwepHzjUczJL_Q2OX8J0H1ZsQWr7KylR2LQ&oe=680BB460&_nc_sid=10d13b	ck_nth			haldirams_nagpur	1460559443		109524955741121	India	2025-02-11T14:39:18.000Z
