Date	Post Type	Content	Image	Like	Retweet	Reply
2020-08-19T04:20:36.000Z	image	"Here are the pictures that spoke to the inner foodie in us. If you have a picture like this & want to be featured, click a photo of any Haldiram snack & tag us. We will feature the best ones in our stories. Wishing you all a #HappyPhotographyDay
 
 #worldphotographyday #photography"	https://pbs.twimg.com/media/EfwZI5OVAAEjxcW?format=jpg&name=360x360,https://pbs.twimg.com/media/EfwZI5OUEAEZfon?format=jpg&name=360x360,https://pbs.twimg.com/media/EfwZI5PU0AA-Lnt?format=jpg&name=360x360,https://pbs.twimg.com/media/EfwZI5RU4AANPGy?format=jpg&name=360x360	3	1	
2020-08-18T10:25:58.000Z	text	Please socially distance yourself from people who haven't tried our chocolate soan papdi. That's what we do! Haha, just kidding.		1		1
2020-08-18T06:34:22.000Z	text	Hello Pankaj, please share with us your phone number and email id. We'll take up with our team further and get back to you soon.				1
2020-08-18T05:44:18.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter and striving towards giving you a better experience.				
2020-08-18T05:43:49.000Z	text	"Hello, 
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."				1
2020-08-18T04:42:31.000Z	image	"Change is constant in life & so is Haldirams. Come & have a tasty, healthy snack with Haldiram to kick all the lockdown blues away & lift your mood. Order online now: 
 
 #HaldiramsNagpur #HaldiramsSweets #HaldiramsFood #2020Challenge #IndianFoodies"	https://pbs.twimg.com/media/EfrUFL3VoAA4g00?format=jpg&name=small	1		
2020-08-18T04:12:11.000Z	text	Bhujia goes well with everything... so yea, the choice is yours!			1	
2020-08-17T12:53:50.000Z	image	"Haldiram's ‘Fast’ Food is here to help you to continue fasting for #Shravan and at the same time satisfying your sweet tooth! Order your fast buddy now: 
 
 #HaldiramsNagpur #HaldiramsSweets #Shravan2020 #Petha #Fasting #Fast #Rasgulla #AgraTajPetha"	https://pbs.twimg.com/media/Efn7c2wU0AA4uA3?format=jpg&name=small	5	1	
2020-08-13T04:19:47.000Z	image	"Some things never change. And they won't, because we will never let go of our precious #SoanPapdi!
 
 #HaldiramsNagpur #HaldiramsFood #ThursdayVibes #MultigrainSoanPapdi #NewSoanPapdi #SoanPapdiHaldiram #SweetLovers #SoanPapdiLover #SoanpapdiMemes #SoanPapdiLove #SoanPapdiGift"	https://pbs.twimg.com/media/EfRfnjkVoAAMnaL?format=jpg&name=360x360,https://pbs.twimg.com/media/EfRfoLVVoAEo8_0?format=jpg&name=360x360,https://pbs.twimg.com/media/EfRfo2_VAAQVa-i?format=jpg&name=360x360	2		
2020-08-12T13:07:58.000Z	text	"Hello Mudit,
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."		1		
2020-08-12T12:09:38.000Z	text	"Hello Lakshay,
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."				
2020-08-12T12:08:38.000Z	text	Hello Umesh, we are extremely sorry you had to go through this experience. We request you to share your concern along with your details at +91 9209109999 , +91 7507090300 We will look into this matter. We are constantly striving towards giving you a better experience.				
2020-08-12T11:44:10.000Z	text	Quick question: Can we join? And Chai kaun layega?		3	1	4
2020-08-12T11:43:42.000Z	text	C'mon, even when you're not a madu, Haldiram's Bhujia is essentially all you need to stay atma nirbhar! Isiliye anything karega for Haldiram!		1		
2020-08-12T11:43:09.000Z	text	Did we just witness some major Nagpuri love here?! We at Haldiram's love the city so much, we have one of the biggest SuperStores here. Nagpur City is Haldiram City!				
2020-08-12T11:42:23.000Z	text	No way! Like they say, 'baap baap hota hai'. So next time, get only the OG!			1	
2020-08-12T11:42:01.000Z	text	Dude, we couldn't agree more. Though honestly speaking Haldiram's aloo bhujiya is not just okay, it's waaaaaaaaaaaaaay too good!				
2020-08-12T04:30:00.000Z	image	"A sparkling sweet that makes you swoon at first sight. Get lost in the ecstasy of our sumptuous #KajuKatli!
 
 #HaldiramsNagpur #HaldiramsSnacks #Wednesdayvibes #wednesdaymotivation #IndianMithai #SweetSnacks #kajukatli #kajukatli #kajukatlis #kajukatlilovers #KajuKatliAddiction"	https://pbs.twimg.com/media/EfD3GYIUYAItbah?format=jpg&name=small	1	1	
2020-08-11T03:30:00.000Z	image	"Celebrate #Janmashtami with some delicious Haldiram's lassi flavors!
 
 #HaldiramsNagpur #HaldiramsSnacks #HaldiramsLove #TuesdayVibes #TuesdayThoughts #HaldiramsLassi #Lassi #SweetLassi #Janmashtami2020 #Krishna #HareKrishna #krishnajanmashtami #HinduFestival #gokulashtami2020"	https://pbs.twimg.com/media/EfD05xyU4AAC3Vy?format=jpg&name=small	5		
2020-08-10T12:54:01.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter and strive towards giving you a better experience			1	
2020-08-10T12:52:45.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter and strive towards giving you a better experience				
2020-08-05T04:21:27.000Z	image	"Are you missing your children who are staying far from you in the lockdown? You can always send some parental love with healthy snacks. Surprise them with Haldiram #ClassicRelish - a rich treat of nutrients and healthy treasures. Order online today!
 #HaldiramsNagpur #IndianSnacks"	https://pbs.twimg.com/media/EeoTTNsU8AA5Ydr?format=jpg&name=small	1		
2020-08-04T07:25:30.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999, +91 7507090300 We will look into this matter and strive towards giving you a better experience				1
2020-08-04T07:22:24.000Z	text	"Hello Mr. Hegde,
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."				
2020-08-04T07:21:27.000Z	text	"Hello Mr. Shivashankar,
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."				1
2020-08-04T07:20:25.000Z	text	"Hello Mr. Hemmige,
 We appreciate your concern. However, this is not a Haldiram’s Nagpur product."				
2020-08-04T07:12:36.000Z	text	Hello kindly provide us your order number along with your order name and contact number. We will send it to our ecommerce team and get back to you with a solution within 48 hours				1
2020-08-04T06:08:33.000Z	image	"The name is #Bhujia, #AlooBhujia. Chips want to be me, Beverages want to be with me. Be it a house party or a family function, I am always the centre of attention.
 Does this remind you of someone in your life? Tag someone who you think is a lot like Aloo Bhujia.
 
 #HaldiramsNagpur"	https://pbs.twimg.com/media/Eejh84eUMAAG2XT?format=jpg&name=small	4		
2020-08-03T13:39:30.000Z	image	"The bond of love and life, friendship and family, secrets and silliness, fun and fights. Celebrate your bond with your sibling, cheer your Atoot Rishte on this #RakshaBandhan with Haldiram!
 
 #HaldiramsNagpur #HaldiramsFood #HaldiramsSweets #Rakhi2020 #RakhiFestival #Rakhi"	https://pbs.twimg.com/media/Eef_yalUwAAYdRd?format=jpg&name=360x360,https://pbs.twimg.com/media/Eef_zW9UYAEQvzn?format=jpg&name=360x360,https://pbs.twimg.com/media/Eef_0HCUMAEp6tr?format=jpg&name=360x360,https://pbs.twimg.com/media/Eef_09iVoAIrJir?format=jpg&name=360x360	2		
2020-08-03T05:32:34.000Z	video	"Watch how these siblings recreate #Rakshabandhan over a video call – with a beautiful, unexpected twist at the end of this cute little sketch.
 Haldiram’s wishes you a #HappyRakshabandhan.
 
 
 Thank you 
 
 #HaldiramsNagpur #Rakhi2020 #Rakhi"	https://pbs.twimg.com/ext_tw_video_thumb/1290158376211509249/pu/img/G3PLN3rJEe6ecT7I.jpg	4	1	1
2020-08-03T05:30:31.000Z	video	"Watch how these siblings recreate #Rakshabandhan over a video call – with a beautiful, unexpected twist at the end of this cute little sketch.
 Haldiram’s wishes you a #HappyRakshabandhan.
 
 
 Thank you 
 
 #HaldiramsNagpur #Rakhi2020 #Rakhi"	https://pbs.twimg.com/ext_tw_video_thumb/1290155813101682688/pu/img/vU7kOggzx3vLPsth.jpg	2	1	
2020-08-03T04:26:33.000Z	image	"Dear sweet sibling, thanks for being such a loser &letting me have the last bite of everything.
 Our constant bickering, our weird quirks, our gossip sessions, & you – all of these mean so much to me!
 Love,
 Your sweet sibling
 Tag your #SweetSibling in the comments!
 
 #Rakshabandhan"	https://pbs.twimg.com/media/EeeAtcIVAAA6Ek9?format=jpg&name=small	2		
2020-07-27T04:34:45.000Z	image	"When I was not having a good day, your stupid, goofy jokes made me laugh out loud! Every sibling bond is made up of sweet moment like this. Let us know your sweetest sibling memories in the comments below!
 
 #HaldiramsNagpur #HaldiramsSweets #Foodies #SweetSnacks #Rakshabandhan"	https://pbs.twimg.com/media/Ed6ACGYUcAAhlEF?format=jpg&name=small	7	1	
2020-07-25T04:34:56.000Z	image	Spider-man once said during the lockdown, With great convenience comes great responsibility." It has been a strange transition from the bustle of the office to the comfortable confines of our homes. But are you still late to work		https://pbs.twimg.com/media/Edvs5ucU4AAdd7l?format=jpg&name=small	7	
2020-07-24T04:38:27.000Z	image	"You are completely a Rasgulla if everyone thinks you are cute, sweet & refreshing to talk to. You love being helpful & people trust you even in their bad days just like they can trust Haldiram's Rasgulla.
 
 Tag your Rasgulla in the comments below!
 
 #HaldiramsNagpur #SweetSnacks"	https://pbs.twimg.com/media/EdqkHWQU8AANe2s?format=jpg&name=small	1		
2020-07-23T04:25:57.000Z	image	"Waiting for the teacher to announce break time during online classes? Sneak a bite every now and then to bring energy and zeal into learning with the joyous Haldiram cookies.
 
 #HaldiramsNagpur #HaldiramsSnacks #Foodies #SmallHunger #HungerPangs #IndianSnacks #IndianMithai"	https://pbs.twimg.com/media/EdlXo7LUwAEmtXf?format=jpg&name=360x360,https://pbs.twimg.com/media/EdlXphfU0AAd1nE?format=jpg&name=360x360,https://pbs.twimg.com/media/EdlXp-EUwAEFjmv?format=jpg&name=360x360,https://pbs.twimg.com/media/EdlXqiSUEAMqnCU?format=jpg&name=360x360	2		
2020-07-22T04:25:18.000Z	image	"We understand the urge to go out, meet friends and enjoy their company after months of lockdown. But it is important to understand that we have to be responsible as well. Prioritize safety over everything!
 
 #HaldiramsNagpur #HaldiramsSnacks #wednesdaymotivation #IndianSnacks"	https://pbs.twimg.com/media/EdgN7VXUMAAMrX2?format=jpg&name=small	2		
2020-07-21T04:32:25.000Z	image	"Give yourself a sweet soothing surprise by turning your favorite drink into a tasty and healthy ice cream at home with #haldiramsicecream hacks. Have a scoop of happiness and a spoonful of delight to savour today. Let the sweet day begin!
 
 #HaldiramsNagpur #TuesdayVibes"	https://pbs.twimg.com/media/EdbF7u3UwAAHU2k?format=jpg&name=360x360,https://pbs.twimg.com/media/EdbF8bnVcAEo3gi?format=jpg&name=360x360,https://pbs.twimg.com/media/EdbF9M2U8AE0o8J?format=jpg&name=360x360	5	1	
2020-07-20T07:22:05.000Z	image	"If you need a little motivation to carry on fasting in Shravan, your Haldiram's Fast Friends are here! Happy fasting with something sweet to get you going. Get your pack of Haldiram’s #GulabJamun and #Rajbhog today.
 
 #HaldiramsNagpur #HaldiramsFood #HaldiramsSweets #MondayPlans"	https://pbs.twimg.com/media/EdWjHiSU4AAclMb?format=jpg&name=small	4		1
2020-07-19T04:26:22.000Z	video	"We are back with Haldiram’s #RadioSunday! RJ Ghazal is here to remind you how to enjoy the monsoons best!
 
 Sit by your window, with a haldiram’s sweet and stare at the rains pouring down. Let us know your experience in the comments below!
 
 #HaldiramsNagpur #HaldiramsSnacks"	https://pbs.twimg.com/ext_tw_video_thumb/1284705872250195968/pu/img/gXj9fhxZt5FToSyj.jpg	4		
2020-07-08T04:35:55.000Z	image	"Everyone is now used to washing hands before eating anything. But are you someone who still forgets to fill the bottles in the fridge? You can treat this as a gentle reminder before someone in the house has to tell you again!
 What are your #NewNormal #OldHabits ?
 #HaldiramsNagpur"	https://pbs.twimg.com/media/EcYKGJJUYAEnmGJ?format=jpg&name=small	4		
2020-07-07T12:57:43.000Z	image	"Before there was chocolate, there was Milk. A cherished ingredient of so many delicacies, it is best savoured with Haldiram's. Our #KesarBadamMilk and #MangoLassi are back in stock. On #ChocolateDay order the ultimate make of all things sweet.
 
 #HaldiramsNagpur #Haldiramssnacks"	https://pbs.twimg.com/media/EcUzVjqU8AAusmD?format=jpg&name=360x360,https://pbs.twimg.com/media/EcUzWRRUEAEOTX6?format=jpg&name=360x360,https://pbs.twimg.com/media/EcUzW4xU4AALVD0?format=jpg&name=360x360	6	1	
2020-07-07T09:21:57.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter. We are striving towards giving you a better experience				
2020-07-07T09:19:06.000Z	text	Hello, for any business related queries please contact on any of these numbers +91 9764449796, +91 9607778600, +91 9607678600				
2020-07-07T09:18:00.000Z	text	So Aloodorable! 😄🤎		1		
2020-07-06T07:19:34.000Z	image	"Are you missing the valuable, supportive and funny conversation with your bestie at work? You may not share the space but you can share Haldiram’s through online delivery! Surprise them with their favourite snack and #BeThereWithHaldirams. Order online today!
 
 #HaldiramsNagpur"	https://pbs.twimg.com/media/EcOcXosVAAEyC0S?format=jpg&name=small	3		
2020-07-05T06:50:25.000Z	video	"Welcome back to Haldiram's #RadioSunday! #GuruPurnima is an auspicious occasion to remember and honour our teachers and guides in life. RJ Ghazal is here to share her thoughts through a lovely poem! #HappyGuruPurnima to you :)
 
 #HaldiramsNagpur #HaldiramsSnacks #HaldiramsRadio"	https://pbs.twimg.com/ext_tw_video_thumb/1279668759750303745/pu/img/mncCoqVm1o5zSMoI.jpg	5		
2020-07-04T08:21:23.000Z	image	"When you’re stepping into #Unlock phase, it is still better to stay at home as much as possible. So if you’re really craving to party, just put on some music, rock on with #PunjabiTadka and invent new dance moves.
 
 #HaldiramsNagpur #HaldiramsSnacks #SmallHunger #HungerPangs"	https://pbs.twimg.com/media/EcEXWDRU8AATUfs?format=jpg&name=small	3	1	1
2020-06-21T04:24:23.000Z	video	"Everyone knows the famous song 'Papa Kehte Hain Bada Naam Karega' but only RJ PJ knows how to really do it. Listen to today's Haldiram's Radio Sunday to know what your incorrigible host is up to. #HappyFathersDay and #WorldMusicDay to you all!
 
 #HaldiramsNagpur #FathersDay2020"	https://pbs.twimg.com/ext_tw_video_thumb/1274558523683176459/pu/img/oFRbdfrqNyzPJDkD.jpg	8		1
2020-06-20T13:31:58.000Z	image	"You & your dad may have different interests except when it comes to Haldiram’s. Take time out from mundane work & distractions to spend quality time with your dad. Unlock togetherness #UnlockHaldirams #MyDadMyHero
 
 #HaldiramsNagpur #HaldiramsFood #HappyFathersDay #FathersDay2020"	https://pbs.twimg.com/media/Ea9YK-_UYAA_lBd?format=jpg&name=small	3		
2020-06-20T12:00:39.000Z	image	Trust fathers for making children see beyond fads and stay true to their roots. While it’s fun to embrace new trends, there’s something about the truly Indian refreshments. Dalgona ho na ho, the Taste of Tradition will stay forever with Haldiram’s! #MyDadMyHero #DilTohDesiHai	https://pbs.twimg.com/media/Ea9DRYVVAAAinxz?format=jpg&name=small	1		
2020-06-19T05:58:41.000Z	text	"Good morning,
 We will take your request forwArd to the sanitation department 
 Thank you for bringing it to our notice."				1
2020-06-19T05:56:51.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter. We are striving towards giving you a better experience		1		
2020-06-18T11:30:01.000Z	text	"Our heartiest love & respect goes out to the fathers who embraced housework while helping children with their homework & valuable life-skills in the lockdown, they made their children believe that no work is too small. They are truly #heroesathome
 #HaldiramsNagpur #FathersDay2020"		4		1
2020-06-17T12:29:21.000Z	text	"Our heart goes out to the sacrifice and fearless devotion of martyrs in Galwan Valley. We extend our deepest condolences to their family and loved ones.
 
 #RIPBravehearts #IndianArmy #WeSupportIndianArmy #JaiHind #GalwanValley #WeStandWithIndianArmy #IndiaChinaFaceOff"		5	1	
2020-06-17T10:17:55.000Z	text	It’s the thought that counts, and delicious goodness! Express your love to dad on this #FathersDay with something special and delectable like #Haldiram’s Kaju Chocolate Roll, Kaju Kamal Bhog, or Moong Burfee. Log on to now and pick your savoury present.		1		
2020-06-16T13:30:00.000Z	text	"Not all dads can work from home. Some of them were out there on the frontlines in a crisis, as essential workers and saviors. We salute the fathers who protected and worked for the country. #mydadmyhero
 
 #HaldiramsNagpur #HapyyFathersDay #FathersDay2020 #HaldiramsSnacks"		4		
2020-06-16T11:37:16.000Z	text	"Be it buying groceries from the market or managing finance, we can all learn a lot from dads on how to #BeAtmanirbhar. Haldiram’s presents #MyDadMyHero, an ode to the amazing dads as we celebrate Father's Day on Sunday.
 
 #HaldiramsNagpur #FathersDay2020 #HaldiramsSnacks #Foodies"		5	1	
2020-06-14T07:51:32.000Z	text	"Hello & welcome back to Haldirams's Radio Sunday! Your host, RJ PJ is back with fascinating info. Guess which snack can make you sharper? Listen up to find out & post your reactions in comments below!
 
 #HaldiramsNagpur #HaldiramsSnacks #SundayVibes #RadioSunday #HaldiramsRadio"		2		
2020-06-13T14:38:54.000Z	text	We're torn between Mathri and Motichoor Ladoo 🤔				
2020-06-12T04:30:00.000Z	image	"After so many days in the lockdown, #unlock happiness with Haldiram's. While you might have to wait to be social like earlier, you can still video-call your gang & have a good time with Mini Bhakarwadi, refreshing beverages & non-stop banter.
 
 #HaldiramsNagpur #UnlockHaldirams"	https://pbs.twimg.com/media/EaNNuG4U8AAEHnk?format=jpg&name=small	3		3
2020-06-11T04:58:43.000Z	image	"The solution you seek outside is within you. And in a packet of Haldiram’s Chana Cracker. Isn’t it a sweet solution that works wonders. #BeAtmanirbhar and motivate yourself.
 
 #HaldiramsNagpur #HaldiramsSnacks #IndianSnacks #atmanirbharbharat #ThursdayVibes #ThursdayThoughts"	https://pbs.twimg.com/media/EaNMTBVU8AEBJsk?format=jpg&name=small	2	1	
2020-06-10T06:18:30.000Z	image	"Birthday cakes are old school! Surprise your friends who've been away from you in the lockdown, with Haldiram's pack of celebration. Make your quarantine blue go away as #haldiramssavestheday
 
 #HaldiramsNagpur #HaldiramsFood #HaldiramsSnacks #Wednesdayvibes #wednesdaymotivation"	https://pbs.twimg.com/media/EaIU-LQXsAEqvyz?format=jpg&name=360x360,https://pbs.twimg.com/media/EaIU-LOX0AAVAjd?format=jpg&name=360x360,https://pbs.twimg.com/media/EaIU-LTXgAAqUNk?format=jpg&name=360x360,https://pbs.twimg.com/media/EaIU-LSWAAAMpD8?format=jpg&name=360x360	3		
2020-06-08T08:15:00.000Z	text	"Dear sir,
 The production is on but not at full scale due to the lockdown situation. There are problems faced in supplying the products as the containment zone distributors are not able to reach the retailers. We are trying our best to restock the products and be available soon."				1
2020-06-08T08:13:07.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter. We are striving towards giving you a better experience				
2020-06-08T08:11:29.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter. We are striving towards giving you a better experience				
2020-06-07T14:19:07.000Z	video	Welcome back to Haldiram's Radio Sunday! Let's see what RJ PJ has in store for you this time. Begin the day on a fresh note with a tea, smile and spread some cheer on your friends with this joke. Tell us if you've got a better or worse PJ than this! Reply in the comments below.	https://pbs.twimg.com/ext_tw_video_thumb/1269634810386845696/pu/img/vBfwBQIVUUMM7-9u.jpg	1		3
2020-06-06T04:30:00.000Z	image	"Be it conquering hunger or a craving, Haldiram's saves the day with Masala Kaju. One of our most irresistible snacks. Which Haldiram’s Product saves the day for you and why? Tell us in the comments.
 
 #HaldiramsNagpur #HaldiramsFood #KajuMasala #Fridayvibes #Lockdown2020"	https://pbs.twimg.com/media/EZzQvNBX0AMjQAa?format=jpg&name=360x360,https://pbs.twimg.com/media/EZzQvNCX0AAZB4H?format=jpg&name=360x360,https://pbs.twimg.com/media/EZzQvNEX0AAQFbR?format=jpg&name=360x360,https://pbs.twimg.com/media/EZzQvNDWkAI43Yl?format=jpg&name=360x360	6		3
2020-06-05T07:07:23.000Z	text	We are extremely sorry you had to go through this experience. We request you to share your complaint along with your details at customercare@haldirams.com or +91 9209109999 , +91 7507090300 We will look into this matter. We are striving towards giving you a better experience				
2020-06-05T04:30:00.000Z	image	"Let’s pledge to care for the environment, keep our surroundings clean & pollution free & be mindful about using our resources like water, food & fuel. Let’s remember the lessons of the lockdown, even after it ends.
 
 #WorldEnvironmentDay #WorldEnvironmentDay2020 #HaldiramsNagpur"	https://pbs.twimg.com/media/EZuC_u-WsAAJYW2?format=jpg&name=small	4	1	1
2020-06-04T08:32:57.000Z	image	"Whether you like Aloo Bhujia or Regular Bhujia Sev, you get the best of both and much more only at Haldiram's! Which side are you on?
 
 #HaldiramsNagpur #HaldiramsFood #Foodies #ThursdayVibes #ThursdayThoughts #ThursdayVibes #Lockdown2020 #LockdownLife #HaldiramMoods #SnacksTime"	https://pbs.twimg.com/media/EZp6MVBXQAEEIzS?format=jpg&name=small	3	1	1
2020-06-03T04:29:39.000Z	image	"If you managed to read one or more books from your bucket list, reward yourself with #HaldiramsAssortedCookies. We’re delivering to your doorstep so you can stay safe inside and focus on reading some more.
 
 #HaldiramsNagpur #WednesdayVibes #Lockdown2020 #RewardYourself"	https://pbs.twimg.com/media/EZj36hGWoAATGW2?format=jpg&name=small	3		
2020-06-02T08:41:20.000Z	image	"When someone asks, how many days have you spent in the lockdown, is this what you feel? #LockdownMoods are many but Haldiram’s is the best mood lifter. A snack for every mood, to help you feel better.
 
 #HaldiramsNagpur #HaldiramsSnacks #Haldiramsfood #AlooLachha #PotatoSnacks"	https://pbs.twimg.com/media/EZfo3MeXYAICVoj?format=jpg&name=small	7		1
2020-05-24T15:10:01.000Z	video	"Eid Mubarak and welcome back to Haldiram's Radio Sunday! We hope you're enjoying delicious food, good times with your family and are blessed with health and happiness. Checkout what RJ PJ has got for you this time 😄 #staysafe #eidmubarak
 
 #HaldiramsNagpur #eidmubarak2020"	https://pbs.twimg.com/ext_tw_video_thumb/1264574297684635648/pu/img/5qWfMh2g7X9mHt7N.jpg	4		
2020-05-23T15:19:05.000Z	image	"Be it on special occasions, or the sweet craving on any day, just the mention of Boondi Ladoo and Orange Burfee makes one drool! But which one is the best according to you? #ChooseYourChampion and reply in comments below.
 #HaldiramsNagpur #Saturday"	https://pbs.twimg.com/media/EYtkJ6oU4AAIoL_?format=jpg&name=small	2		
2020-05-23T09:37:40.000Z	text	Thank you so much for the appreciation and suggestions. We sure of expanding every year and will surely consider your ideas.				
2020-05-22T17:13:02.000Z	text	Bhujiya, Khatta Meetha, Chanachoor.. we're spoilt for choice! Help us pick one 🤔				1
2020-05-22T11:58:11.000Z	image	"You will have to wait till you can start indulging in street food again. But at the time, you can always make delicious street-food at home! What’s your lockdown mood like? Give your own creative spin and reply in comments below.
 
 #HaldiramsNagpur #FridayVibes #LockdownMoods"	https://pbs.twimg.com/media/EYnshTDVAAAHqo4?format=jpg&name=small	2		
2020-05-21T10:53:21.000Z	image	Mixture is a matrix of mysterious elements & ingredients that will have you lost in the dream of a better, brighter 2020. Presenting #HaldiransBingeList. If your favourite Haldirams snacks were movies, this is how they would look. What's your hot recommendation for sci-fi films?	https://pbs.twimg.com/media/EYiUGxTUwAEtWpD?format=jpg&name=small	4		
2020-05-20T15:45:20.000Z	image	"Who doesn’t love Kaju Katli? One of our shining heroes, Kaju Katli is a definite mood lifter packed with delicious taste that conquers sadness. Sometimes, all you need is a bit of Haldiram’s as #HaldiramsSavesTheDay!
 
 #HaldiramsNagpur #WednesdayVibes"	https://pbs.twimg.com/media/EYeNVypUwAATRea?format=jpg&name=360x360,https://pbs.twimg.com/media/EYeNVyqUMAAva2a?format=jpg&name=360x360,https://pbs.twimg.com/media/EYeNVyrU4AEScHG?format=jpg&name=360x360,https://pbs.twimg.com/media/EYeNVyrU8AARH9t?format=jpg&name=360x360	4	1	
2020-05-20T06:37:21.000Z	text	"Dear Madam,
 The production is on but not at full scale due to the lockdown situation. Also, there are problems faced in supplying the products as the containment zone distributors are not able to reach the retailers. We are trying our best to restock the products and be available"		1		1
2020-05-20T06:36:10.000Z	text	"Dear Sir
 The production is on but not at full scale due to the lockdown situation. Also, there are problems faced in supplying the products as the containment zone distributors are not able to reach the retailers. We are trying our best to restock the products and be available."				
2020-05-12T12:18:20.000Z	image	"What's the most irresistible snack for you? Be it for leisure time munching or your best buddy with drinks & refreshments. Tasty Nuts or Masala Kaju? Choose your champion!
 Reply in comments below
 
 #HaldiramsNagpur #tuesdayvibes #TuesdayThoughts #Snackslover"	https://pbs.twimg.com/media/EX0RTqeVAAE_iq7?format=jpg&name=small		1	
2020-05-11T06:24:21.000Z	text	"Dear Sir
 The production is on but not at full scale due to the lockdown situation. Also, problems are faced in supplying the products as the containment zone distributors are not able to reach the retailers. We are trying to restock the products & be available to you soon."				
2020-05-10T09:42:49.000Z	image	With valuable guidance from the mothers, not just in the kitchen but in everything else. Make something special for her today! Let's pledge to always remember how she's made our homes, a safe and comfortable haven, even after the lockdown. #HappyMothersDay	https://pbs.twimg.com/media/EXpadoVU8AAmeZw?format=jpg&name=360x360,https://pbs.twimg.com/media/EXpafIZU8AI-dt2?format=jpg&name=360x360,https://pbs.twimg.com/media/EXpagpeVcAAxLwT?format=jpg&name=360x360,https://pbs.twimg.com/media/EXpaiObUEAEJUoY?format=jpg&name=360x360	2		2
2020-05-05T06:05:57.000Z	image	"If your favourite Haldiram’s snacks were movies, Mathri would be a thriller! A heady mix of spice and mystery that makes it perfect for midnight craving. That’s our #HaldiramsBingeList recommendation. Tell us a thriller film that goes best with Mathri!
 
 #HaldiramsNagpur"	https://pbs.twimg.com/media/EXO41gBU0AAfIG8?format=jpg&name=small	3	1	9
2020-05-04T06:20:50.000Z	text	"Good morning sir,
 Could you please provide front and back images of the package?"		1		2
2020-05-02T07:30:06.000Z	image	"Add some spice in a mundane lockdown. Presenting #HaldiramsBingeList. If your favourite Haldiram’s snacks were movies, here’s what they would look like! Tell us a livewire action film which is just as exciting as Bhujia!
 
 #HaldiramsNagpur #SaturdayVibes #ActionMovies #AlooBhujia"	https://pbs.twimg.com/media/EW_vV53U0AArW47?format=jpg&name=small	4		
2020-05-01T09:24:36.000Z	image	"One love for delicious food. #Gujarat and #Maharashtra aren't just blessed with amazing landscapes, cultures, literature, art, history, and a vision for the future, they have an eclectic food palette too! Which Marathi or Gujarati delicacy is your favourite?
 Comment below!"	https://pbs.twimg.com/media/EW6-DZtVAAI07uV?format=jpg&name=small	9	1	1
2020-05-01T06:30:16.000Z	video	"Let’s pledge to stay grateful, compassionate and helpful towards our essential service providers and workers. We are thankful to our unsung but true heroes.
 #WorldLaborDay
 
 #HaldiramsNagpur #LabourDay2020"	https://pbs.twimg.com/ext_tw_video_thumb/1256108627418439680/pu/img/3U9H8WCgJdkJfay8.jpg	3	1	
2020-04-30T17:08:17.000Z	image	"Countless stories, songs that became youth anthems and that unmatched charm of Chintu Ji. He touched our hearts and lives for decades, across generations. With a heavy heart today, we wish Rishi Kapoor a fond farewell. 
 
 #HaldiramsNagpur #RishiKapoor #RIPRishiKapoor"	https://pbs.twimg.com/media/EW3gmbZUEAAHkU_?format=jpg&name=small	4	1	
2020-04-15T11:05:51.000Z	image	"Siblings can make your life difficult in the lockdown. But you know they love you, after all. Why not watch something that you both love and give the remote battle a rest? Or else you’ll just have to say ‘Sorry Shaktiman’ to mom.
 
 #HaldiramsNagpur #Shaktiman #StayHomeStaySafe"	https://pbs.twimg.com/media/EVo9oq3UcAAhybM?format=jpg&name=small	6	1	1
